exp,Fecha,R0,Rt,Cuarentena
0,2020-03-06,0.0,0.0,0.0
0,2020-03-07,0.0004503895869927487,0.4719101123595506,0.0
0,2020-03-08,0.001441246678376796,0.6736111111111112,0.0
0,2020-03-09,0.0026572985632572176,0.7431693989071039,0.0
0,2020-03-10,0.003310363464396703,0.7873303167420814,0.0
0,2020-03-11,0.004436337431878575,0.8233082706766918,0.0
0,2020-03-12,0.005562311399360447,0.7095709570957096,0.0
0,2020-03-13,0.00711615547448543,0.6509186351706037,0.0
0,2020-03-14,0.009120389136603162,0.6611909650924025,0.0
0,2020-03-15,0.011890285096608567,0.6434634974533107,0.0
0,2020-03-16,0.014660181056613972,0.5597222222222222,0.0
0,2020-03-17,0.01747511597531865,0.6217183770883055,0.0
0,2020-03-18,0.020807998919064992,0.6839481555333998,0.0
0,2020-03-19,0.024726388325901905,0.7367109634551495,0.0
0,2020-03-20,0.028149349187046795,0.7544539116963594,0.0
0,2020-03-21,0.03015358284916453,0.6948529411764706,0.0
0,2020-03-22,0.03240553078412827,0.5864240727781665,0.0
0,2020-03-23,0.03681934873665721,0.5465116279069767,0.0
0,2020-03-24,0.04021979011845246,0.4976133651551313,0.7687699860379228
0,2020-03-25,0.04233662117731838,0.458864426419467,0.7584560644957888
0,2020-03-26,0.04418321848398865,0.4264538198403649,0.7613160383731928
0,2020-03-27,0.04623249110480566,0.4030100334448161,0.7586587398099356
0,2020-03-28,0.048461919560419765,0.3753501400560224,0.7871008422285277
0,2020-03-29,0.05089402333018061,0.3687150837988827,0.7612034409764447
0,2020-03-30,0.05319101022384363,0.3623107122826696,0.7555510516596856
0,2020-03-31,0.05589334774580012,0.3431317128321085,0.7560014412466783
0,2020-04-01,0.058212854118812773,0.31210191082802546,0.756834661982615
