"","replicate","time","S","E","A","I1","I2","I3","R","D","obs"
"1076","9",59,2247099.1138436,823.738246915054,377.441148762644,412.764765113563,93.6837728269113,40.6966897409352,3184.23215205735,67.0908581500319,72
"1077","9",60,2246870.1689559,882.156771482717,404.199522185472,442.027272409237,97.5231261390865,41.1557516988486,3276.59979129311,69.1365987331343,59
"1078","9",61,2246625.20552379,944.520819515552,432.847434195051,473.356160936793,101.873957539145,41.7568388446678,3375.15734891277,71.2088007445913,77
"1079","9",62,2246363.087613,1011.14575431313,463.504110304445,506.881812860493,106.751620490223,42.5099583311868,3480.36634393822,73.3148167469934,74
"1080","9",63,2246082.60246058,1082.35644339182,496.302188103443,542.749277752144,112.174105815904,43.4249586948559,3592.71843705949,75.4625060361621,64
"1081","9",64,2245969.64613634,988.62563007883,523.491985637793,572.483613271352,118.078427040611,44.5105167603212,3712.16634747093,77.6601722248357,91
"1082","9",65,2245851.94995515,916.146428588905,539.791967683372,590.309007197903,124.125817704619,45.764963599888,3836.69972156401,79.9163818593402,84
"1083","9",66,2245731.52076483,859.256798053157,548.248275356373,599.556675277451,130.023363115049,47.1715109114089,3964.38103211378,82.2392093744652,75
"1084","9",67,2245609.8070678,813.825312637582,551.077115797454,602.650229403328,135.582098829457,48.704209902645,4093.79701334075,84.6356380943057,89
"1085","9",68,2245487.84852278,776.837763933231,549.890697793447,601.352757573265,140.68653949616,50.3328145924202,4223.91683563143,87.1112291223225,75
"1086","9",69,2245366.38710968,746.094864449679,545.86084367739,596.945747515964,145.272805794988,52.0259778462347,4353.98934724577,89.6699939289897,98
"1087","9",70,2245245.94824012,719.991611315308,539.838400624061,590.359673169387,149.312831575947,53.7533075164054,4483.46802325798,92.3143948214083,93
"1088","9",71,2245126.90061137,697.35440873874,532.441388146524,582.270391516201,152.802857551452,55.4866483966343,4611.95551352406,95.0454235592492,101
"1089","9",72,2245009.49836812,677.326267211884,524.117121984796,573.167080374457,155.755483244587,57.2007409810164,4739.16450606814,97.8627370101945,90
"1090","9",73,2244893.91307175,659.27970384285,515.189343296669,563.403778201755,158.19374875005,58.8735671446224,4864.88799314919,100.764808083047,97
"1091","9",74,2244780.25623076,642.755298021658,505.891459972743,553.235736317586,160.147096085938,60.486403510509,4988.97824749947,103.74909208364,123
"1092","9",75,2244668.5961391,627.415722712802,496.39141041688,542.846609574188,161.648446998638,62.0237356476139,5111.33105501554,106.812188384415,103
"1093","9",76,2244558.96982284,613.013077518968,486.809326347129,532.367772139629,162.732237549809,63.4730560025837,5231.87446724347,109.949997140022,122
"1094","9",77,2244451.39191696,599.36457287449,477.230674591331,521.892689174522,163.433040039657,64.824615470456,5350.56039401921,113.157863100627,133
"1095","9",78,2244345.86094105,586.335099455843,467.715822147988,511.487377043196,163.78463309023,66.0711410860815,5467.35837261475,116.430709174355,120
"1096","9",79,2244103.68330285,699.521791836917,464.224032589362,507.668801141622,163.882316825578,67.2083142200226,5582.67775122067,119.763151172769,121
"1097","9",80,2243860.70055591,792.993623565249,470.314186345416,514.328902169604,164.021289233595,68.2415211463364,5698.387785181,123.149800636614,121
"1098","9",81,2243612.79123496,874.039815136125,483.330072162504,528.56288536869,164.444797523427,69.1885268800586,5816.20847384143,126.585862848807,115
"1099","9",82,2243356.93092488,947.640395394226,501.500445559526,548.433743009929,165.309291475279,70.074297990514,5937.4209074837,130.067631142355,130
"1100","9",83,2243090.82372232,1017.2171397298,523.653616467647,572.66013151297,166.714018875986,70.9271034261678,6063.01484004915,133.592742797547,136
"1101","9",84,2242812.65301464,1085.1401724463,549.025005950502,600.405918223511,168.72090344115,71.7760993850394,6193.78857200302,137.160278372684,115
"1102","9",85,2242520.91196336,1153.07127557915,577.126847801953,631.137688941135,171.367936578955,72.649881775007,6330.41697303901,140.770766659394,136
"1103","9",86,2242214.28807245,1222.19632037249,607.660096273843,664.52841146805,174.678172729943,73.5756747601189,6473.49788530306,144.426134398066,145
"1104","9",87,2241891.58445117,1293.38240074093,640.45500463529,700.392453169697,178.665746329017,74.5789327972405,6623.58385980464,148.129626293164,157
"1105","9",88,2241551.66568782,1367.28439029276,675.430969153459,738.641666925153,183.339895317862,75.6832033920508,6781.20405813503,151.885712282649,191
"1106","9",89,2241193.42042971,1444.41709119299,712.569487173474,779.255818469064,188.70763488534,76.9101526998766,6946.87948080883,155.699992306953,149
"1107","9",90,2240815.7351448,1525.20427509429,751.895929614599,822.26265305338,194.775530774337,78.279687448878,7121.13373213393,159.579104962648,141
"1108","9",91,2240417.47530023,1610.0123121836,793.467199886548,867.724399414089,201.550877846808,79.8101292907552,7304.50082793807,163.530643825042,179
"1109","9",92,2239997.47204955,1699.17227997201,837.363799140134,915.729092442306,209.042438388349,81.5184203231552,7497.53081012553,167.563082997686,167
"1110","9",93,2239554.5103244,1792.99743220255,883.684221441218,966.384443826236,217.260956837328,83.4203311148009,7700.79424535483,171.685713713333,168
