,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-9,10-19,20-39,40-59,>60,En_cuarentena,Restringido_movilidad,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Contactos_prom_trabajo_conm,Contactos_prom_transporte_conm,Contactos_prom_casa_conm,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos,porcentaje_edad_activa_por_zona,porcentaje_edad_activa,tasa_letalidad_por_zona,tasa_letalidad,total_muertos,total_muertos_por_zona
61,18333,1404,24,2,1378,2465,0.3888888888888889,"{'De la virgen y turistica': [5528, 0, 0, 763, 64, 0, 13, 0, 12, 2, 0, 2, 1412, 0, 9], 'Industrial de la bahia': [7094, 0, 0, 394, 35, 0, 7, 0, 6, 0, 0, 0, 785, 0, 8], 'Historica y del caribe norte': [5711, 0, 0, 221, 19, 0, 4, 0, 3, 0, 0, 0, 268, 0, 5]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3394, 0, 0, 36, 7, 0, 0, 0, 0, 0, 0, 0, 181, 0, 0]","[5433, 0, 0, 750, 65, 0, 6, 0, 5, 0, 0, 0, 1143, 0, 3]","[3704, 0, 0, 448, 36, 0, 10, 0, 9, 2, 0, 2, 764, 0, 9]","[2346, 0, 0, 144, 10, 0, 8, 0, 7, 0, 0, 0, 247, 0, 10]","[13593, 684, 14, 2, 1498]","[0, 0, 0, 0, 0]",22202,61,1.5436897576794884,0.8955949914422124,0.6118818124493289,5.345967867727343,3.101544220870379,2.119014194353455,118,45,3,34,3,0,0,"{'De la virgen y turistica': 0.0019435086810054417, 'Industrial de la bahia': 0.0012077294685990338, 'Historica y del caribe norte': 0.0006447453255963894}",0.0013061298022789714,"{'De la virgen y turistica': 0.041666666666666664, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.021739130434782608,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
62,18208,1443,23,2,1418,2551,0.39501039501039503,"{'De la virgen y turistica': [5466, 0, 0, 772, 63, 0, 12, 0, 11, 2, 0, 2, 1466, 0, 10], 'Industrial de la bahia': [7056, 0, 0, 411, 23, 0, 7, 0, 6, 0, 0, 0, 806, 0, 8], 'Historica y del caribe norte': [5686, 0, 0, 235, 20, 0, 4, 0, 3, 0, 0, 0, 279, 0, 5]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3390, 0, 0, 39, 2, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0]","[5363, 0, 0, 776, 58, 0, 6, 0, 5, 0, 0, 0, 1187, 0, 3]","[3668, 0, 0, 454, 31, 0, 10, 0, 9, 2, 0, 2, 794, 0, 9]","[2331, 0, 0, 149, 15, 0, 7, 0, 6, 0, 0, 0, 258, 0, 11]","[13189, 691, 13, 0, 1517]","[0, 0, 0, 0, 0]",22202,62,1.7361048554184308,1.0005855328348798,0.6590397261507972,5.675058892815077,3.270759717314488,2.154299175500589,106,45,3,34,3,0,0,"{'De la virgen y turistica': 0.0019435086810054417, 'Industrial de la bahia': 0.0012077294685990338, 'Historica y del caribe norte': 0.0006447453255963894}",0.0013061298022789714,"{'De la virgen y turistica': 0.041666666666666664, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.021739130434782608,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
63,18064,1502,20,2,1480,2636,0.40612516644474034,"{'De la virgen y turistica': [5393, 0, 0, 799, 71, 0, 10, 0, 10, 2, 0, 2, 1514, 0, 12], 'Industrial de la bahia': [7012, 0, 0, 432, 52, 0, 6, 0, 6, 0, 0, 0, 830, 0, 9], 'Historica y del caribe norte': [5659, 0, 0, 249, 27, 0, 4, 0, 4, 0, 0, 0, 292, 0, 5]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3385, 0, 0, 41, 6, 0, 0, 0, 0, 0, 0, 0, 185, 0, 0]","[5288, 0, 0, 812, 84, 0, 6, 0, 6, 0, 0, 0, 1226, 0, 3]","[3614, 0, 0, 475, 49, 0, 8, 0, 8, 2, 0, 2, 829, 0, 11]","[2321, 0, 0, 152, 11, 0, 6, 0, 6, 0, 0, 0, 266, 0, 12]","[13230, 694, 12, 0, 1525]","[0, 0, 0, 0, 0]",22202,63,1.7034050986397622,0.9883794252770021,0.6635438248806413,5.61029520842605,3.2553033674529,2.185432428423083,150,48,0,34,3,0,0,"{'De la virgen y turistica': 0.0020730759264058047, 'Industrial de la bahia': 0.0013285024154589373, 'Historica y del caribe norte': 0.0006447453255963894}",0.0013962077196775211,"{'De la virgen y turistica': 0.04, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.02040816326530612,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
64,18017,1469,19,1,1449,2716,0.38529611980939416,"{'De la virgen y turistica': [5366, 0, 0, 778, 49, 0, 10, 0, 10, 1, 0, 1, 1563, 0, 13], 'Industrial de la bahia': [7000, 0, 0, 426, 25, 0, 6, 0, 6, 0, 0, 0, 848, 0, 9], 'Historica y del caribe norte': [5651, 0, 0, 245, 18, 0, 3, 0, 3, 0, 0, 0, 305, 0, 6]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3385, 0, 0, 40, 2, 0, 0, 0, 0, 0, 0, 0, 186, 0, 0]","[5262, 0, 0, 798, 49, 0, 6, 0, 6, 0, 0, 0, 1266, 0, 3]","[3596, 0, 0, 464, 34, 0, 8, 0, 8, 1, 0, 1, 859, 0, 12]","[2318, 0, 0, 147, 7, 0, 5, 0, 5, 0, 0, 0, 275, 0, 13]","[15056, 967, 14, 1, 1973]","[0, 0, 0, 0, 0]",22202,64,0.7135393207819115,0.4091523286190433,0.32325916584091524,3.7800047721307566,2.167501789549034,1.7124791219279407,92,48,0,34,3,0,0,"{'De la virgen y turistica': 0.0020730759264058047, 'Industrial de la bahia': 0.0013285024154589373, 'Historica y del caribe norte': 0.0006447453255963894}",0.0013962077196775211,"{'De la virgen y turistica': 0.04, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.02040816326530612,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
65,17887,1512,22,1,1489,2803,0.3915343915343915,"{'De la virgen y turistica': [5294, 0, 0, 804, 53, 0, 10, 0, 10, 1, 0, 1, 1609, 0, 13], 'Industrial de la bahia': [6963, 0, 0, 436, 26, 0, 7, 0, 6, 0, 0, 0, 874, 0, 9], 'Historica y del caribe norte': [5630, 0, 0, 249, 13, 0, 5, 0, 3, 0, 0, 0, 320, 0, 6]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3380, 0, 0, 43, 3, 0, 0, 0, 0, 0, 0, 0, 188, 0, 0]","[5196, 0, 0, 812, 49, 0, 7, 0, 6, 0, 0, 0, 1317, 0, 3]","[3552, 0, 0, 483, 33, 0, 9, 0, 8, 1, 0, 1, 883, 0, 12]","[2303, 0, 0, 151, 7, 0, 6, 0, 5, 0, 0, 0, 285, 0, 13]","[13266, 721, 11, 0, 1604]","[0, 0, 0, 0, 0]",22202,65,1.6503017746148996,0.9584722097108369,0.6411134132060174,5.551515151515152,3.224242424242424,2.1566666666666667,92,48,3,34,3,0,0,"{'De la virgen y turistica': 0.0020730759264058047, 'Industrial de la bahia': 0.0013285024154589373, 'Historica y del caribe norte': 0.0006447453255963894}",0.0013962077196775211,"{'De la virgen y turistica': 0.04, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.02040816326530612,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
66,17757,1524,21,1,1502,2921,0.3661417322834646,"{'De la virgen y turistica': [5230, 0, 0, 799, 69, 0, 10, 0, 9, 1, 0, 1, 1678, 0, 14], 'Industrial de la bahia': [6919, 0, 0, 458, 39, 0, 5, 0, 4, 0, 0, 0, 898, 0, 11], 'Historica y del caribe norte': [5608, 0, 0, 245, 20, 0, 6, 0, 3, 0, 0, 0, 345, 0, 6]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3376, 0, 0, 45, 5, 0, 0, 0, 0, 0, 0, 0, 190, 0, 0]","[5135, 0, 0, 801, 62, 0, 6, 0, 5, 0, 0, 0, 1390, 0, 4]","[3500, 0, 0, 500, 48, 0, 9, 0, 6, 1, 0, 1, 918, 0, 14]","[2290, 0, 0, 156, 13, 0, 6, 0, 5, 0, 0, 0, 293, 0, 13]","[13202, 707, 9, 0, 1700]","[0, 0, 0, 0, 0]",22202,66,1.6213404197820016,0.954103233942888,0.6285920187370507,5.467345078979344,3.217345078979344,2.1196840826245444,128,48,5,34,3,0,0,"{'De la virgen y turistica': 0.0020730759264058047, 'Industrial de la bahia': 0.0013285024154589373, 'Historica y del caribe norte': 0.0006447453255963894}",0.0013962077196775211,"{'De la virgen y turistica': 0.04, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.02040816326530612,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
67,17655,1530,21,1,1508,3017,0.3509803921568627,"{'De la virgen y turistica': [5186, 0, 0, 794, 42, 0, 9, 0, 8, 1, 0, 1, 1728, 0, 15], 'Industrial de la bahia': [6887, 0, 0, 458, 37, 0, 7, 0, 4, 0, 0, 0, 928, 0, 11], 'Historica y del caribe norte': [5582, 0, 0, 256, 23, 0, 5, 0, 2, 0, 0, 0, 361, 0, 7]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3375, 0, 0, 45, 2, 0, 0, 0, 0, 0, 0, 0, 191, 0, 0]","[5078, 0, 0, 802, 53, 0, 5, 0, 4, 0, 0, 0, 1447, 0, 5]","[3464, 0, 0, 501, 37, 0, 10, 0, 5, 1, 0, 1, 952, 0, 15]","[2282, 0, 0, 160, 10, 0, 6, 0, 5, 0, 0, 0, 297, 0, 13]","[13171, 736, 15, 1, 1748]","[0, 0, 0, 0, 0]",22202,67,1.60953968110981,0.9554995045491397,0.6290874695973335,5.471596998928189,3.2482008880722706,2.1385698974123413,102,48,7,34,2,0,0,"{'De la virgen y turistica': 0.0020730759264058047, 'Industrial de la bahia': 0.0013285024154589373, 'Historica y del caribe norte': 0.0006447453255963894}",0.0013962077196775211,"{'De la virgen y turistica': 0.04, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.02040816326530612,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
68,17521,1556,22,1,1533,3125,0.3425449871465296,"{'De la virgen y turistica': [5121, 0, 0, 798, 63, 0, 10, 0, 8, 1, 0, 1, 1788, 0, 15], 'Industrial de la bahia': [6836, 0, 0, 476, 40, 0, 7, 0, 4, 0, 0, 0, 961, 0, 11], 'Historica y del caribe norte': [5564, 0, 0, 259, 23, 0, 5, 0, 2, 0, 0, 0, 376, 0, 7]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3372, 0, 0, 46, 2, 0, 0, 0, 0, 0, 0, 0, 193, 0, 0]","[5011, 0, 0, 809, 65, 0, 5, 0, 4, 0, 0, 0, 1507, 0, 5]","[3416, 0, 0, 513, 44, 0, 11, 0, 5, 1, 0, 1, 987, 0, 15]","[2266, 0, 0, 165, 15, 0, 6, 0, 5, 0, 0, 0, 308, 0, 13]","[13088, 739, 13, 1, 1833]","[0, 0, 0, 0, 0]",22202,68,1.6025583280785516,0.9287901990811639,0.6238176740834159,5.450367647058823,3.1588541666666665,2.1216299019607843,126,48,8,34,2,0,0,"{'De la virgen y turistica': 0.0020730759264058047, 'Industrial de la bahia': 0.0013285024154589373, 'Historica y del caribe norte': 0.0006447453255963894}",0.0013962077196775211,"{'De la virgen y turistica': 0.04, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.02040816326530612,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
69,17403,1602,19,1,1582,3197,0.350187265917603,"{'De la virgen y turistica': [5074, 0, 0, 801, 56, 0, 10, 0, 7, 1, 0, 1, 1832, 0, 16], 'Industrial de la bahia': [6785, 0, 0, 512, 49, 0, 6, 0, 4, 0, 0, 0, 977, 0, 12], 'Historica y del caribe norte': [5544, 0, 0, 269, 19, 0, 3, 0, 2, 0, 0, 0, 388, 0, 9]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3369, 0, 0, 49, 2, 0, 0, 0, 0, 0, 0, 0, 193, 0, 0]","[4950, 0, 0, 839, 64, 0, 4, 0, 4, 0, 0, 0, 1539, 0, 6]","[3374, 0, 0, 529, 45, 0, 10, 0, 4, 1, 0, 1, 1014, 0, 17]","[2254, 0, 0, 165, 13, 0, 5, 0, 5, 0, 0, 0, 321, 0, 14]","[12891, 784, 10, 1, 1807]","[0, 0, 0, 0, 0]",22202,69,1.6720115304927483,0.9712638501035943,0.6635888658679399,5.533164406021762,3.2141898941720077,2.1960053659263674,124,51,6,34,2,0,0,"{'De la virgen y turistica': 0.0020730759264058047, 'Industrial de la bahia': 0.0014492753623188406, 'Historica y del caribe norte': 0.0008059316569954867}",0.0014862856370760709,"{'De la virgen y turistica': 0.04, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.019230769230769232,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
70,17296,1626,21,1,1604,3280,0.35239852398523985,"{'De la virgen y turistica': [5017, 0, 0, 814, 50, 0, 10, 0, 7, 1, 0, 1, 1876, 0, 17], 'Industrial de la bahia': [6752, 0, 0, 518, 45, 0, 7, 0, 4, 0, 0, 0, 1003, 0, 12], 'Historica y del caribe norte': [5527, 0, 0, 272, 21, 0, 4, 0, 3, 0, 0, 0, 401, 0, 9]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3360, 0, 0, 55, 8, 0, 0, 0, 0, 0, 0, 0, 196, 0, 0]","[4897, 0, 0, 844, 58, 0, 5, 0, 4, 0, 0, 0, 1586, 0, 6]","[3341, 0, 0, 539, 37, 0, 10, 0, 5, 1, 0, 1, 1037, 0, 18]","[2242, 0, 0, 166, 13, 0, 6, 0, 5, 0, 0, 0, 331, 0, 14]","[12951, 805, 11, 1, 1848]","[0, 0, 0, 0, 0]",22202,70,1.618322673633006,0.9554544635618413,0.6306639041527791,5.455511691466747,3.2209231703613725,2.1260249013058004,116,53,7,34,2,0,0,"{'De la virgen y turistica': 0.0022026431718061676, 'Industrial de la bahia': 0.0014492753623188406, 'Historica y del caribe norte': 0.0009671179883945841}",0.0015763635544746206,"{'De la virgen y turistica': 0.038461538461538464, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.018518518518518517,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
71,17244,1600,21,1,1578,3358,0.333125,"{'De la virgen y turistica': [4992, 0, 0, 798, 38, 0, 9, 0, 6, 1, 0, 1, 1918, 0, 18], 'Industrial de la bahia': [6733, 0, 0, 510, 29, 0, 8, 0, 6, 0, 0, 0, 1029, 0, 12], 'Historica y del caribe norte': [5519, 0, 0, 270, 9, 0, 4, 0, 3, 0, 0, 0, 411, 0, 9]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3357, 0, 0, 57, 3, 0, 0, 0, 0, 0, 0, 0, 197, 0, 0]","[4868, 0, 0, 827, 38, 0, 5, 0, 4, 0, 0, 0, 1632, 0, 6]","[3327, 0, 0, 530, 27, 0, 10, 0, 6, 1, 0, 1, 1060, 0, 19]","[2236, 0, 0, 164, 8, 0, 6, 0, 5, 0, 0, 0, 339, 0, 14]","[14588, 1099, 17, 1, 2501]","[0, 0, 0, 0, 0]",22202,71,0.6529591928655076,0.3817223673542924,0.3166381407080443,3.6278778778778777,2.120870870870871,1.7592592592592593,76,55,6,34,2,0,0,"{'De la virgen y turistica': 0.0022026431718061676, 'Industrial de la bahia': 0.0016908212560386474, 'Historica y del caribe norte': 0.0009671179883945841}",0.0016664414718731704,"{'De la virgen y turistica': 0.038461538461538464, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.017857142857142856,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
72,17109,1661,21,1,1639,3432,0.3534015653220951,"{'De la virgen y turistica': [4933, 0, 0, 817, 46, 0, 9, 0, 7, 1, 0, 1, 1958, 0, 18], 'Industrial de la bahia': [6691, 0, 0, 528, 32, 0, 8, 0, 6, 0, 0, 0, 1053, 0, 12], 'Historica y del caribe norte': [5485, 0, 0, 294, 24, 0, 4, 0, 3, 0, 0, 0, 421, 0, 9]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3352, 0, 0, 58, 7, 0, 0, 0, 0, 0, 0, 0, 201, 0, 0]","[4801, 0, 0, 861, 51, 0, 5, 0, 4, 0, 0, 0, 1665, 0, 6]","[3275, 0, 0, 554, 37, 0, 10, 0, 7, 1, 0, 1, 1088, 0, 19]","[2225, 0, 0, 166, 7, 0, 6, 0, 5, 0, 0, 0, 348, 0, 14]","[12718, 826, 10, 0, 1923]","[0, 0, 0, 0, 0]",22202,72,1.6911989910818845,0.9858571299882893,0.6452121430501757,5.583345724907063,3.254721189591078,2.130111524163569,102,56,5,34,2,0,0,"{'De la virgen y turistica': 0.00233221041720653, 'Industrial de la bahia': 0.0016908212560386474, 'Historica y del caribe norte': 0.0009671179883945841}",0.0017114804305724451,"{'De la virgen y turistica': 0.037037037037037035, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.017543859649122806,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
73,17010,1640,24,1,1615,3552,0.3621951219512195,"{'De la virgen y turistica': [4887, 0, 0, 798, 49, 0, 11, 0, 7, 1, 0, 1, 2021, 0, 19], 'Industrial de la bahia': [6654, 0, 0, 536, 33, 0, 9, 0, 6, 0, 0, 0, 1081, 0, 12], 'Historica y del caribe norte': [5469, 0, 0, 281, 25, 0, 4, 0, 3, 0, 0, 0, 450, 0, 9]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3350, 0, 0, 56, 2, 0, 0, 0, 0, 0, 0, 0, 205, 0, 0]","[4751, 0, 0, 848, 52, 0, 5, 0, 4, 0, 0, 0, 1728, 0, 6]","[3234, 0, 0, 560, 43, 0, 13, 0, 8, 1, 0, 1, 1120, 0, 19]","[2219, 0, 0, 151, 10, 0, 6, 0, 4, 0, 0, 0, 369, 0, 15]","[12744, 834, 14, 1, 2025]","[0, 0, 0, 0, 0]",22202,73,1.6339518962255652,0.9486082334924781,0.634537429060445,5.509872417982989,3.198815309842041,2.1397326852976915,107,57,8,34,2,0,0,"{'De la virgen y turistica': 0.002461777662606893, 'Industrial de la bahia': 0.0016908212560386474, 'Historica y del caribe norte': 0.0009671179883945841}",0.0017565193892717201,"{'De la virgen y turistica': 0.03571428571428571, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.017241379310344827,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
74,16875,1650,25,0,1625,3677,0.3557575757575758,"{'De la virgen y turistica': [4830, 0, 0, 793, 50, 0, 13, 0, 8, 0, 0, 0, 2082, 0, 20], 'Industrial de la bahia': [6602, 0, 0, 538, 46, 0, 8, 0, 6, 0, 0, 0, 1132, 0, 13], 'Historica y del caribe norte': [5443, 0, 0, 294, 22, 0, 4, 0, 4, 0, 0, 0, 463, 0, 9]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3343, 0, 0, 59, 3, 0, 0, 0, 0, 0, 0, 0, 209, 0, 0]","[4681, 0, 0, 846, 69, 0, 7, 0, 5, 0, 0, 0, 1798, 0, 6]","[3197, 0, 0, 557, 33, 0, 13, 0, 9, 0, 0, 0, 1161, 0, 20]","[2198, 0, 0, 163, 13, 0, 5, 0, 4, 0, 0, 0, 379, 0, 16]","[12686, 792, 14, 0, 2079]","[0, 0, 0, 0, 0]",22202,74,1.6766507521844878,0.9786055310332402,0.6461580037834429,5.613783743025185,3.2765797014025035,2.1634745890514253,118,60,7,34,2,0,0,"{'De la virgen y turistica': 0.002461777662606893, 'Industrial de la bahia': 0.0018115942028985507, 'Historica y del caribe norte': 0.0011283043197936814}",0.0018465973066702699,"{'De la virgen y turistica': 0.034482758620689655, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.01639344262295082,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
75,16750,1656,23,0,1633,3796,0.3496376811594203,"{'De la virgen y turistica': [4777, 0, 0, 783, 62, 0, 12, 0, 6, 0, 0, 0, 2146, 0, 22], 'Industrial de la bahia': [6548, 0, 0, 557, 54, 0, 7, 0, 6, 0, 0, 0, 1168, 0, 14], 'Historica y del caribe norte': [5425, 0, 0, 293, 23, 0, 4, 0, 4, 0, 0, 0, 482, 0, 9]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3340, 0, 0, 55, 7, 0, 0, 0, 0, 0, 0, 0, 216, 0, 0]","[4611, 0, 0, 853, 71, 0, 5, 0, 3, 0, 0, 0, 1863, 0, 8]","[3154, 0, 0, 563, 45, 0, 14, 0, 10, 0, 0, 0, 1197, 0, 20]","[2189, 0, 0, 162, 16, 0, 4, 0, 3, 0, 0, 0, 390, 0, 17]","[12667, 821, 11, 0, 2193]","[0, 0, 0, 0, 0]",22202,75,1.5761192685343663,0.929826141789028,0.6235924691469237,5.375268817204301,3.171121351766513,2.1267281105990783,139,61,7,34,2,0,0,"{'De la virgen y turistica': 0.002461777662606893, 'Industrial de la bahia': 0.001932367149758454, 'Historica y del caribe norte': 0.0011283043197936814}",0.0018916362653695446,"{'De la virgen y turistica': 0.034482758620689655, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.016129032258064516,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
76,16616,1685,24,0,1661,3901,0.3560830860534125,"{'De la virgen y turistica': [4721, 0, 0, 776, 52, 0, 13, 0, 6, 0, 0, 0, 2208, 0, 22], 'Industrial de la bahia': [6494, 0, 0, 588, 52, 0, 7, 0, 6, 0, 0, 0, 1191, 0, 14], 'Historica y del caribe norte': [5401, 0, 0, 297, 16, 0, 4, 0, 4, 0, 0, 0, 502, 0, 9]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3336, 0, 0, 57, 4, 0, 0, 0, 0, 0, 0, 0, 218, 0, 0]","[4533, 0, 0, 872, 67, 0, 6, 0, 3, 0, 0, 0, 1921, 0, 8]","[3109, 0, 0, 578, 40, 0, 14, 0, 10, 0, 0, 0, 1227, 0, 20]","[2182, 0, 0, 154, 9, 0, 4, 0, 3, 0, 0, 0, 405, 0, 17]","[12301, 774, 12, 0, 2151]","[0, 0, 0, 0, 0]",22202,76,1.8188001080983696,1.0524727502026845,0.6956130078371318,5.798535324526134,3.355399195864446,2.2176909821941413,120,61,8,34,2,0,0,"{'De la virgen y turistica': 0.002461777662606893, 'Industrial de la bahia': 0.001932367149758454, 'Historica y del caribe norte': 0.0011283043197936814}",0.0018916362653695446,"{'De la virgen y turistica': 0.034482758620689655, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.016129032258064516,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
77,16502,1648,25,0,1623,4052,0.3282766990291262,"{'De la virgen y turistica': [4681, 0, 0, 744, 44, 0, 13, 0, 7, 0, 0, 0, 2280, 0, 24], 'Industrial de la bahia': [6452, 0, 0, 577, 51, 0, 8, 0, 7, 0, 0, 0, 1243, 0, 14], 'Historica y del caribe norte': [5369, 0, 0, 302, 28, 0, 4, 0, 4, 0, 0, 0, 529, 0, 9]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3333, 0, 0, 54, 2, 0, 0, 0, 0, 0, 0, 0, 224, 0, 0]","[4467, 0, 0, 854, 70, 0, 7, 0, 3, 0, 0, 0, 2004, 0, 8]","[3074, 0, 0, 562, 44, 0, 15, 0, 12, 0, 0, 0, 1277, 0, 21]","[2172, 0, 0, 153, 7, 0, 3, 0, 3, 0, 0, 0, 417, 0, 18]","[12440, 803, 15, 0, 2311]","[0, 0, 0, 0, 0]",22202,77,1.6599855868840645,0.962976308440681,0.6379605440951266,5.556309362279512,3.2232775516357606,2.1353836876224936,123,65,7,34,2,0,0,"{'De la virgen y turistica': 0.0027209121534076184, 'Industrial de la bahia': 0.0020531400966183576, 'Historica y del caribe norte': 0.0011283043197936814}",0.002026753141467369,"{'De la virgen y turistica': 0.03125, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.015151515151515152,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
78,16464,1597,24,1,1572,4141,0.30494677520350655,"{'De la virgen y turistica': [4668, 0, 0, 710, 30, 0, 12, 0, 8, 1, 0, 1, 2327, 0, 24], 'Industrial de la bahia': [6441, 0, 0, 564, 28, 0, 8, 0, 7, 0, 0, 0, 1267, 0, 14], 'Historica y del caribe norte': [5355, 0, 0, 298, 28, 0, 4, 0, 4, 0, 0, 0, 547, 0, 9]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3332, 0, 0, 53, 3, 0, 0, 0, 0, 0, 0, 0, 226, 0, 0]","[4450, 0, 0, 823, 50, 0, 7, 0, 5, 0, 0, 0, 2052, 0, 8]","[3065, 0, 0, 539, 23, 0, 14, 0, 11, 1, 0, 1, 1309, 0, 21]","[2161, 0, 0, 157, 10, 0, 3, 0, 3, 0, 0, 0, 424, 0, 18]","[13988, 1081, 16, 1, 3033]","[0, 0, 0, 0, 0]",22202,78,0.6832267363300604,0.39009999099180254,0.3336636339068552,3.7151604212588785,2.121234386480529,1.8143521920156747,86,67,5,34,2,0,0,"{'De la virgen y turistica': 0.0029800466442083443, 'Industrial de la bahia': 0.0020531400966183576, 'Historica y del caribe norte': 0.0011283043197936814}",0.002116831058865919,"{'De la virgen y turistica': 0.029411764705882353, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.014705882352941176,1,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
